id_x,accountId,accountCode,lineItems-productId,lineItems-quantity,lineItems-productName,lastCalculatedDate,lineItems-usagePerPricingBand,lineItems-description,lineItems-meterId,lineItems-usagePerPricingBand-unitPrice,lineItems-planId,id_y,customFields.subsidiaryId,planId,version_x,planTemplateId,productId_x,name_x,code,standingCharge,ordinal,bespoke,minimumSpend,meterId,version_y,productId_y,name_y,meter-code,dataFields,derivedFields,_,IsActive,ProductCode,CPQ_SKU_ID__c,CPQ_SKU_Type__c,CPQ_SKU_Sub_Type__c,Meter_Code__c,Netsuite_Product_Id__c,opportunityId,bundle,bundleCode,netsuiteId
4acacb70-00af-428c-812b-8519829caa6d,b4ff4618-166d-4018-a891-99820f3a9022,001080000348zcNAAQ,63f12e8d-b3c2-4103-8210-84fbbced9362,22,Verification Check,01/11/2022,"[{'pricingBandId': '902fd6ba-cc7f-416c-9345-94874f465039', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 9.8752068558, 'unitPrice': 0.4488730389, 'bandUnits': 22, 'bandQuantity': 22, 'bandSubtotal': 9.8752068558}]",watchlist_report_full_count,c91c8bac-cd75-4c9b-8f04-be80f0b44335,0.45,764cb493-5fa5-4a97-ba24-80e02c58d514,b4ff4618-166d-4018-a891-99820f3a9022,5.0,764cb493-5fa5-4a97-ba24-80e02c58d514,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Copiosa Holdings LTD-,checks_0060800000xd4X1AAI,0.0,1,False,0.0,c91c8bac-cd75-4c9b-8f04-be80f0b44335,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,watchlist_report_full,watchlist_report_full,"[{'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}, {'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}]",[],[Product2],True,Watchlist - Standard (Full),CPQ_ID_1022,Product SKU,Watchlist - Standard (Full),watchlist_report_full,291,,,,
c28627c8-2459-4bda-b901-cd9f1931147e,c59993f7-0683-4473-8d17-69228bac5df1,0010800002oMtvaAAC,63f12e8d-b3c2-4103-8210-84fbbced9362,46,Verification Check,01/11/2022,"[{'pricingBandId': '46e1f218-fb91-41bc-ac02-75bb5de308cc', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 558.9, 'unitPrice': 12.15, 'bandUnits': 46, 'bandQuantity': 46, 'bandSubtotal': 558.9}]",facial_similarity_report_standard_count,553957a2-018a-4587-91a8-09b253e65ad8,12.15,e1ddc867-181a-4697-8900-29e7eae53c01,c59993f7-0683-4473-8d17-69228bac5df1,10.0,e1ddc867-181a-4697-8900-29e7eae53c01,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Info Edge India Ltd-AutoRenewal-July-2022,checks_0060800000ypHc5AAE,0.0,1,False,0.0,553957a2-018a-4587-91a8-09b253e65ad8,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,facial_similarity_report_standard,facial_similarity_report_standard,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Facial Similarity Check - Selfie Hybrid,CPQ_ID_1012,Product SKU,Facial Similarity Check - Selfie Hybrid,facial_similarity_report_standard,281,,,,
c28627c8-2459-4bda-b901-cd9f1931147e,c59993f7-0683-4473-8d17-69228bac5df1,0010800002oMtvaAAC,63f12e8d-b3c2-4103-8210-84fbbced9362,46,Verification Check,01/11/2022,"[{'pricingBandId': '9b7d5104-fb2d-4b54-8ad8-705b6c0203ac', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 3473, 'unitPrice': 75.5, 'bandUnits': 46, 'bandQuantity': 46, 'bandSubtotal': 3473}]",document_report_standard_hybrid_count,3062e878-551a-4e93-905e-2185e3abee0f,75.5,e1ddc867-181a-4697-8900-29e7eae53c01,c59993f7-0683-4473-8d17-69228bac5df1,10.0,e1ddc867-181a-4697-8900-29e7eae53c01,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Info Edge India Ltd-AutoRenewal-July-2022,checks_0060800000ypHc5AAE,0.0,1,False,0.0,3062e878-551a-4e93-905e-2185e3abee0f,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,document_report_standard_hybrid,document_report_standard_hybrid,"[{'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}, {'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}]",[],[Product2],True,Document Check - Boost,CPQ_ID_1003,Product SKU,Document Check - Photo,document_report_standard_hybrid,279,,,,
56e7eb54-f3e8-417e-bdff-532e19179fe1,de4e985a-24d4-4f5e-806e-cf1642b0fda4,0011p00002dvHinAAE,63f12e8d-b3c2-4103-8210-84fbbced9362,69,Verification Check,01/11/2022,"[{'pricingBandId': '015f135b-0d83-4752-aac9-54913b65eae8', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 79.35, 'unitPrice': 1.15, 'bandUnits': 69, 'bandQuantity': 69, 'bandSubtotal': 79.35}]",document_report_standard_hybrid_count,3062e878-551a-4e93-905e-2185e3abee0f,1.15,55ad51da-7f09-46e0-a3bf-95747103ba97,de4e985a-24d4-4f5e-806e-cf1642b0fda4,5.0,55ad51da-7f09-46e0-a3bf-95747103ba97,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - FluentMoney - Video,checks_0060800000yrEhnAAE,0.0,1,False,0.0,3062e878-551a-4e93-905e-2185e3abee0f,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,document_report_standard_hybrid,document_report_standard_hybrid,"[{'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}, {'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}]",[],[Product2],True,Document Check - Boost,CPQ_ID_1003,Product SKU,Document Check - Photo,document_report_standard_hybrid,279,,,,
56e7eb54-f3e8-417e-bdff-532e19179fe1,de4e985a-24d4-4f5e-806e-cf1642b0fda4,0011p00002dvHinAAE,63f12e8d-b3c2-4103-8210-84fbbced9362,11,Verification Check,01/11/2022,"[{'pricingBandId': 'aa5b407b-00fd-4317-b39b-9776c8a1e694', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 6.93, 'unitPrice': 0.63, 'bandUnits': 11, 'bandQuantity': 11, 'bandSubtotal': 6.93}]",facial_similarity_report_standard_count,553957a2-018a-4587-91a8-09b253e65ad8,0.63,55ad51da-7f09-46e0-a3bf-95747103ba97,de4e985a-24d4-4f5e-806e-cf1642b0fda4,5.0,55ad51da-7f09-46e0-a3bf-95747103ba97,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - FluentMoney - Video,checks_0060800000yrEhnAAE,0.0,1,False,0.0,553957a2-018a-4587-91a8-09b253e65ad8,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,facial_similarity_report_standard,facial_similarity_report_standard,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Facial Similarity Check - Selfie Hybrid,CPQ_ID_1012,Product SKU,Facial Similarity Check - Selfie Hybrid,facial_similarity_report_standard,281,,,,
56e7eb54-f3e8-417e-bdff-532e19179fe1,de4e985a-24d4-4f5e-806e-cf1642b0fda4,0011p00002dvHinAAE,63f12e8d-b3c2-4103-8210-84fbbced9362,58,Verification Check,01/11/2022,"[{'pricingBandId': 'fae9a57b-1105-4812-97a8-b5e29a53eecc', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 43.5, 'unitPrice': 0.75, 'bandUnits': 58, 'bandQuantity': 58, 'bandSubtotal': 43.5}]",facial_similarity_report_video_count,383d7e19-f6d4-4b2b-8dbb-a439a8e7aad5,0.75,55ad51da-7f09-46e0-a3bf-95747103ba97,de4e985a-24d4-4f5e-806e-cf1642b0fda4,5.0,55ad51da-7f09-46e0-a3bf-95747103ba97,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - FluentMoney - Video,checks_0060800000yrEhnAAE,0.0,1,False,0.0,383d7e19-f6d4-4b2b-8dbb-a439a8e7aad5,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,facial_similarity_report_video,facial_similarity_report_video,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Facial Similarity Check - Video,CPQ_ID_1014,Product SKU,Facial Similarity Check - Video,facial_similarity_report_video,282,,,,
ebf9d23a-b2c4-498f-99a3-5cad419d35c1,9ca8ab80-0ae0-409a-8c50-f33ed4b36db6,00108000030Ejx4AAC,63f12e8d-b3c2-4103-8210-84fbbced9362,3,Verification Check,01/11/2022,"[{'pricingBandId': '3d4c7b3c-f876-4033-806d-a89ba125498c', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 1.62, 'unitPrice': 0.54, 'bandUnits': 3, 'bandQuantity': 3, 'bandSubtotal': 1.62}]",facial_similarity_report_standard_count,553957a2-018a-4587-91a8-09b253e65ad8,0.54,c6655b07-26f6-445d-8c43-fda6419c05ae,9ca8ab80-0ae0-409a-8c50-f33ed4b36db6,5.0,c6655b07-26f6-445d-8c43-fda6419c05ae,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Bigwallet - Known faces,checks_0060800000yV3l1AAC,0.0,1,False,0.0,553957a2-018a-4587-91a8-09b253e65ad8,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,facial_similarity_report_standard,facial_similarity_report_standard,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Facial Similarity Check - Selfie Hybrid,CPQ_ID_1012,Product SKU,Facial Similarity Check - Selfie Hybrid,facial_similarity_report_standard,281,,,,
ebf9d23a-b2c4-498f-99a3-5cad419d35c1,9ca8ab80-0ae0-409a-8c50-f33ed4b36db6,00108000030Ejx4AAC,63f12e8d-b3c2-4103-8210-84fbbced9362,3,Verification Check,01/11/2022,"[{'pricingBandId': '4cf2b28e-9029-499a-95cb-8519eba4584c', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 2.91, 'unitPrice': 0.97, 'bandUnits': 3, 'bandQuantity': 3, 'bandSubtotal': 2.91}]",document_report_standard_hybrid_count,3062e878-551a-4e93-905e-2185e3abee0f,0.97,c6655b07-26f6-445d-8c43-fda6419c05ae,9ca8ab80-0ae0-409a-8c50-f33ed4b36db6,5.0,c6655b07-26f6-445d-8c43-fda6419c05ae,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Bigwallet - Known faces,checks_0060800000yV3l1AAC,0.0,1,False,0.0,3062e878-551a-4e93-905e-2185e3abee0f,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,document_report_standard_hybrid,document_report_standard_hybrid,"[{'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}, {'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}]",[],[Product2],True,Document Check - Boost,CPQ_ID_1003,Product SKU,Document Check - Photo,document_report_standard_hybrid,279,,,,
ebf9d23a-b2c4-498f-99a3-5cad419d35c1,9ca8ab80-0ae0-409a-8c50-f33ed4b36db6,00108000030Ejx4AAC,63f12e8d-b3c2-4103-8210-84fbbced9362,2,Verification Check,01/11/2022,"[{'pricingBandId': '8327696d-a550-4b7f-9885-b5b720b3af7e', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 0.68, 'unitPrice': 0.34, 'bandUnits': 2, 'bandQuantity': 2, 'bandSubtotal': 0.68}]",watchlist_report_aml_count,709ddbca-c0c0-4e02-bfaf-c0295873afbe,0.34,c6655b07-26f6-445d-8c43-fda6419c05ae,9ca8ab80-0ae0-409a-8c50-f33ed4b36db6,5.0,c6655b07-26f6-445d-8c43-fda6419c05ae,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Bigwallet - Known faces,checks_0060800000yV3l1AAC,0.0,1,False,0.0,709ddbca-c0c0-4e02-bfaf-c0295873afbe,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,watchlist_report_aml,watchlist_report_aml,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Watchlist - AML,CPQ_ID_1172,Product SKU,Watchlist - AML,watchlist_report_aml,3653,,,,
348d46fb-4a1e-4087-a53f-cafa25a8d6e5,ba40bdb2-9f1d-41bf-9405-620c56399237,0011p0000206IJMAA2,63f12e8d-b3c2-4103-8210-84fbbced9362,3,Verification Check,01/11/2022,"[{'pricingBandId': '4542c3cb-c2f8-4371-baab-703f1eeae325', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 2.25, 'unitPrice': 0.75, 'bandUnits': 3, 'bandQuantity': 3, 'bandSubtotal': 2.25}]",document_report_standard_hybrid_count,3062e878-551a-4e93-905e-2185e3abee0f,0.75,50a803bf-7df3-4a96-909c-bb0e4b1fbb1f,ba40bdb2-9f1d-41bf-9405-620c56399237,5.0,50a803bf-7df3-4a96-909c-bb0e4b1fbb1f,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Ziglu 2021,checks_0060800000v3uo8AAA,0.0,1,False,0.0,3062e878-551a-4e93-905e-2185e3abee0f,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,document_report_standard_hybrid,document_report_standard_hybrid,"[{'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}, {'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}]",[],[Product2],True,Document Check - Boost,CPQ_ID_1003,Product SKU,Document Check - Photo,document_report_standard_hybrid,279,,,,
348d46fb-4a1e-4087-a53f-cafa25a8d6e5,ba40bdb2-9f1d-41bf-9405-620c56399237,0011p0000206IJMAA2,63f12e8d-b3c2-4103-8210-84fbbced9362,13,Verification Check,01/11/2022,"[{'pricingBandId': 'd1afd061-1d2b-4c30-b1f3-7df6e2218d53', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 6.76, 'unitPrice': 0.52, 'bandUnits': 13, 'bandQuantity': 13, 'bandSubtotal': 6.76}]",facial_similarity_report_video_count,383d7e19-f6d4-4b2b-8dbb-a439a8e7aad5,0.52,50a803bf-7df3-4a96-909c-bb0e4b1fbb1f,ba40bdb2-9f1d-41bf-9405-620c56399237,5.0,50a803bf-7df3-4a96-909c-bb0e4b1fbb1f,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Ziglu 2021,checks_0060800000v3uo8AAA,0.0,1,False,0.0,383d7e19-f6d4-4b2b-8dbb-a439a8e7aad5,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,facial_similarity_report_video,facial_similarity_report_video,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Facial Similarity Check - Video,CPQ_ID_1014,Product SKU,Facial Similarity Check - Video,facial_similarity_report_video,282,,,,
348d46fb-4a1e-4087-a53f-cafa25a8d6e5,ba40bdb2-9f1d-41bf-9405-620c56399237,0011p0000206IJMAA2,63f12e8d-b3c2-4103-8210-84fbbced9362,10,Verification Check,01/11/2022,"[{'pricingBandId': 'f55f822c-4887-4c45-823c-5e87fc831f6c', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 35.3, 'unitPrice': 3.53, 'bandUnits': 10, 'bandQuantity': 10, 'bandSubtotal': 35.3}]",document_report_standard_manual_count,5df3a2ee-068c-4eeb-b505-dae803e75b7e,3.53,50a803bf-7df3-4a96-909c-bb0e4b1fbb1f,ba40bdb2-9f1d-41bf-9405-620c56399237,5.0,50a803bf-7df3-4a96-909c-bb0e4b1fbb1f,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Ziglu 2021,checks_0060800000v3uo8AAA,0.0,1,False,0.0,5df3a2ee-068c-4eeb-b505-dae803e75b7e,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,document_report_standard_manual,document_report_standard_manual,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Document Check - Sherlock,CPQ_ID_1006,Product SKU,Document Check - Photo,document_report_standard_manual,278,,,,
92be2758-4a7a-4eed-8424-d2c79b26e90a,e08c94c9-506f-4397-b3a9-24dd4b957976,0011p00001MntgOAAR,63f12e8d-b3c2-4103-8210-84fbbced9362,1299,Verification Check,01/11/2022,"[{'pricingBandId': '18e2293b-fd9f-4389-84fd-aafe36006603', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 181.86, 'unitPrice': 0.14, 'bandUnits': 1299, 'bandQuantity': 1299, 'bandSubtotal': 181.86}]",facial_similarity_report_standard_count,553957a2-018a-4587-91a8-09b253e65ad8,0.14,84ed903a-bbf2-4e6d-b08d-4f5be81cc640,e08c94c9-506f-4397-b3a9-24dd4b957976,5.0,84ed903a-bbf2-4e6d-b08d-4f5be81cc640,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Luno Contract renewal: 2022-23,checks_0060800000y4vpJAAQ,0.0,1,False,0.0,553957a2-018a-4587-91a8-09b253e65ad8,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,facial_similarity_report_standard,facial_similarity_report_standard,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Facial Similarity Check - Selfie Hybrid,CPQ_ID_1012,Product SKU,Facial Similarity Check - Selfie Hybrid,facial_similarity_report_standard,281,,,,
92be2758-4a7a-4eed-8424-d2c79b26e90a,e08c94c9-506f-4397-b3a9-24dd4b957976,0011p00001MntgOAAR,63f12e8d-b3c2-4103-8210-84fbbced9362,1292,Verification Check,01/11/2022,"[{'pricingBandId': '7c406a7b-f934-466d-bf1d-003a7c9f8cae', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 516.8, 'unitPrice': 0.4, 'bandUnits': 1292, 'bandQuantity': 1292, 'bandSubtotal': 516.8}]",document_report_standard_hybrid_count,3062e878-551a-4e93-905e-2185e3abee0f,0.4,84ed903a-bbf2-4e6d-b08d-4f5be81cc640,e08c94c9-506f-4397-b3a9-24dd4b957976,5.0,84ed903a-bbf2-4e6d-b08d-4f5be81cc640,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Luno Contract renewal: 2022-23,checks_0060800000y4vpJAAQ,0.0,1,False,0.0,3062e878-551a-4e93-905e-2185e3abee0f,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,document_report_standard_hybrid,document_report_standard_hybrid,"[{'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}, {'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}]",[],[Product2],True,Document Check - Boost,CPQ_ID_1003,Product SKU,Document Check - Photo,document_report_standard_hybrid,279,,,,
92be2758-4a7a-4eed-8424-d2c79b26e90a,e08c94c9-506f-4397-b3a9-24dd4b957976,0011p00001MntgOAAR,63f12e8d-b3c2-4103-8210-84fbbced9362,331,Verification Check,01/11/2022,"[{'pricingBandId': '401b247f-77c1-4f8d-9555-4b9b955f74f7', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 62.89, 'unitPrice': 0.19, 'bandUnits': 331, 'bandQuantity': 331, 'bandSubtotal': 62.89}]",facial_similarity_report_video_count,383d7e19-f6d4-4b2b-8dbb-a439a8e7aad5,0.19,84ed903a-bbf2-4e6d-b08d-4f5be81cc640,e08c94c9-506f-4397-b3a9-24dd4b957976,5.0,84ed903a-bbf2-4e6d-b08d-4f5be81cc640,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Luno Contract renewal: 2022-23,checks_0060800000y4vpJAAQ,0.0,1,False,0.0,383d7e19-f6d4-4b2b-8dbb-a439a8e7aad5,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,facial_similarity_report_video,facial_similarity_report_video,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Facial Similarity Check - Video,CPQ_ID_1014,Product SKU,Facial Similarity Check - Video,facial_similarity_report_video,282,,,,
2aa6b5bd-367b-4577-8d38-6e5d82742cc6,4634a982-3607-4c87-a514-831e82844afe,0010800002y0qFqAAI,63f12e8d-b3c2-4103-8210-84fbbced9362,1,Verification Check,01/11/2022,"[{'pricingBandId': '818cc412-9490-4761-b618-7031e4767729', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 2.61, 'unitPrice': 2.61, 'bandUnits': 1, 'bandQuantity': 1, 'bandSubtotal': 2.61}]",document_report_standard_hybrid_count,3062e878-551a-4e93-905e-2185e3abee0f,2.61,04025263-1eec-48f1-9a0a-cee0e64d8aac,4634a982-3607-4c87-a514-831e82844afe,5.0,04025263-1eec-48f1-9a0a-cee0e64d8aac,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Treyd - UK Launch,checks_0060800000xIwCSAA0,0.0,1,False,0.0,3062e878-551a-4e93-905e-2185e3abee0f,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,document_report_standard_hybrid,document_report_standard_hybrid,"[{'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}, {'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}]",[],[Product2],True,Document Check - Boost,CPQ_ID_1003,Product SKU,Document Check - Photo,document_report_standard_hybrid,279,,,,
2aa6b5bd-367b-4577-8d38-6e5d82742cc6,4634a982-3607-4c87-a514-831e82844afe,0010800002y0qFqAAI,63f12e8d-b3c2-4103-8210-84fbbced9362,1,Verification Check,01/11/2022,"[{'pricingBandId': 'b9c5b3d1-ad72-4fc3-85ff-58065b1b8ea8', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 1.24, 'unitPrice': 1.24, 'bandUnits': 1, 'bandQuantity': 1, 'bandSubtotal': 1.24}]",facial_similarity_report_standard_count,553957a2-018a-4587-91a8-09b253e65ad8,1.24,04025263-1eec-48f1-9a0a-cee0e64d8aac,4634a982-3607-4c87-a514-831e82844afe,5.0,04025263-1eec-48f1-9a0a-cee0e64d8aac,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,Checks - Treyd - UK Launch,checks_0060800000xIwCSAA0,0.0,1,False,0.0,553957a2-018a-4587-91a8-09b253e65ad8,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,facial_similarity_report_standard,facial_similarity_report_standard,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Facial Similarity Check - Selfie Hybrid,CPQ_ID_1012,Product SKU,Facial Similarity Check - Selfie Hybrid,facial_similarity_report_standard,281,,,,
b2758d64-e9fe-4a6d-82ec-854b9922d9d0,9c2fdb79-c7fa-4589-a972-b6e07b674f07,0012400000R66PsAAJ,63f12e8d-b3c2-4103-8210-84fbbced9362,30,Verification Check,01/11/2022,"[{'pricingBandId': 'f55f822c-4887-4c45-823c-5e87fc831f6c', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 105.9, 'unitPrice': 3.53, 'bandUnits': 30, 'bandQuantity': 30, 'bandSubtotal': 105.9}]",document_report_standard_manual_count,5df3a2ee-068c-4eeb-b505-dae803e75b7e,3.53,0fdbf61a-2bbc-4ca0-97b8-674fc5951aec,9c2fdb79-c7fa-4589-a972-b6e07b674f07,5.0,0fdbf61a-2bbc-4ca0-97b8-674fc5951aec,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,"Checks - Tandem Upsell - IDRecord, Doc and Selfie Q1",checks_0060800000wwS6IAAU,0.0,1,False,0.0,5df3a2ee-068c-4eeb-b505-dae803e75b7e,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,document_report_standard_manual,document_report_standard_manual,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Document Check - Sherlock,CPQ_ID_1006,Product SKU,Document Check - Photo,document_report_standard_manual,278,,,,
b2758d64-e9fe-4a6d-82ec-854b9922d9d0,9c2fdb79-c7fa-4589-a972-b6e07b674f07,0012400000R66PsAAJ,63f12e8d-b3c2-4103-8210-84fbbced9362,4,Verification Check,01/11/2022,"[{'pricingBandId': 'c6becf6b-4c70-4f77-b16d-e121f00b5bcd', 'lowerLimit': 0.0, 'fixedPrice': 0.0, 'unitSubtotal': 3.8, 'unitPrice': 0.95, 'bandUnits': 4, 'bandQuantity': 4, 'bandSubtotal': 3.8}]",facial_similarity_report_video_count,383d7e19-f6d4-4b2b-8dbb-a439a8e7aad5,0.95,0fdbf61a-2bbc-4ca0-97b8-674fc5951aec,9c2fdb79-c7fa-4589-a972-b6e07b674f07,5.0,0fdbf61a-2bbc-4ca0-97b8-674fc5951aec,1,b329a285-20ed-4381-8ecc-4346d30f2de8,63f12e8d-b3c2-4103-8210-84fbbced9362,"Checks - Tandem Upsell - IDRecord, Doc and Selfie Q1",checks_0060800000wwS6IAAU,0.0,1,False,0.0,383d7e19-f6d4-4b2b-8dbb-a439a8e7aad5,2.0,63f12e8d-b3c2-4103-8210-84fbbced9362,facial_similarity_report_video,facial_similarity_report_video,"[{'category': 'MEASURE', 'code': 'check_count', 'name': 'Check Count', 'unit': 'check'}, {'category': 'METADATA', 'code': 'sf_opportunity_id', 'name': 'SF Opportunity ID'}]",[],[Product2],True,Facial Similarity Check - Video,CPQ_ID_1014,Product SKU,Facial Similarity Check - Video,facial_similarity_report_video,282,,,,
